id,author_id,created_at,date,hour,lang,body,has_ozempic,has_wegovy,has_semaglutide,has_mounjaro,has_zepbound,has_tirzepatide,has_retatrutide,has_glp1,has_weight_loss_drug,drug_in_text,drug_in_username,drug_in_link,is_rt,is_reply,is_quote,like_count,reply_count,retweet_count,quote_count,views_count,bookmarks_count,source,reply_to_status_id,reply_to_user_id,conversation_id,poll,embed,quoting_id,added_at,media,synced,embedded,version,source_file,snapshots,first_seen,has_media,topics,drugs,intent,emotions,stance,speaker,risks,named,confidence,topic_affordability_access,topic_grey_market,topic_telehealth_rx,topic_marketing_promo,topic_side_effects_safety,topic_medical_condition,topic_personal_experience,topic_cosmetic_vanity_use,topic_weight_loss_results,topic_celebrity_watch,topic_culture_war_body,topic_eating_disorder,topic_appearance_commentary,topic_politics_policy,topic_pharma_industry_critique,topic_finance_investing,topic_science_news,topic_conspiracy_misinfo,topic_humor_meme,topic_dating_sexual,topic_religion_morality,topic_fitness_muscle,topic_food_industry,topic_off_label_use,topic_spam_irrelevant,risk_grey_market_sourcing,risk_vendor_solicitation,risk_unverified_dosing_advice,risk_eating_disorder_signal,risk_self_harm_signal,risk_medical_misinformation,risk_minor_involved,risk_hateful_content,label_problems
2091898150495703478,831240394356686850,2026-08-24 14:39:19+00:00,2026-08-24,14,en,"Side effect of those weight loss injection 
1 hair loss 
2 getting cold 

I’ll come back with the rest soon",False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,149.0,0.0,,,,2091898150495703478,,,,2026-08-24 17:54:14.763000+00:00,,0,0,2026-08-24 17:54:14.374000+00:00,182,1,2026-08-24 17:54:14.374000+00:00,False,side_effects_safety,glp1_generic,share_experience,neutral_factual,neutral,current_user,,,high,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2091898198944055390,877891255,2026-08-24 14:39:30+00:00,2026-08-24,14,es,"SOFI GONET DIJO LO QUE MUCHOS NO QUIEREN ESCUCHAR

Los medicamentos para adelgazar NO son caramelos. Los GLP-1 como Ozempic y Wegovy provocan náuseas, vómitos, diarrea, constipación y dolor abdominal; también pueden generar deshidratación, problemas vesiculares y pancreatitis. Y",True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,6.0,1.0,3.0,1.0,877.0,0.0,,,,2091898198944055390,,,,2026-09-01 01:29:26.975000+00:00,"[{""type"":""video"",""url"":""https://pbs.twimg.com/amplify_video_thumb/2091574482557157376/img/jOTNFUdnRvYuxyRY.jpg"",""expanded"":""https://x.com/mdzol/status/2091574939048390878/video/1"",""id_str"":""2091574482557157376"",""width"":1080,""height"":1920,""video_url"":""https://video.twimg.com/amplify_video/2091574482557157376/vid/avc1/1080x1920/7xvkW-Vh5osolzZE.mp4?tag=29"",""duration_ms"":163066}]",0,0,2026-09-01 01:29:26.649000+00:00,182,2,2026-08-30 07:40:44.613000+00:00,True,side_effects_safety,ozempic|wegovy|glp1_generic,inform_news,neutral_factual,negative,observer_commentator,,,high,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2091898312248971732,1560778164468596737,2026-08-24 14:39:57+00:00,2026-08-24,14,en,"RT @GregoryMaysMD: Interesting GLP-1 article…

“Do GLP-1 Receptor Agonists Reduce Knee Replacement Risk?”

GLP-1s may be doing more than lo…",False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0.0,0.0,4.0,0.0,13.0,0.0,,,,2091898312248971732,,,,2026-08-26 04:41:26.337000+00:00,,0,0,2026-08-26 04:41:25.713000+00:00,182,1,2026-08-26 04:41:25.713000+00:00,False,science_news|medical_condition,semaglutide|tirzepatide,inform_news,neutral_factual,neutral,observer_commentator,,,high,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2091898776327729650,1963221923682275328,2026-08-24 14:41:48+00:00,2026-08-24,14,es,"¿Qué hay detrás de Ozempic? Beneficios y riesgos que debes conocer | #SaludYBienestar 🛑 💊

📌 #Nacionales #Ozempic #Medicina #Diabetes #Sondeolatino 🇩🇴 🩺

✨ ¿Cuáles son los verdaderos efectos, ventajas médicas? 🔍

🌎 Mira Los Detalles aquí 🔗 : https://t.co/vs3AhvepbD https://t.co/99xEGkAQwn",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,0.0,4.0,0.0,,,,2091898776327729650,,,,2026-08-24 18:37:53.337000+00:00,"[{""type"":""photo"",""url"":""https://pbs.twimg.com/media/HQfqsPSWwAAg6j3.png"",""expanded"":""https://x.com/sondeolatinord/status/2091898776327729650/photo/1"",""id_str"":""2091898597675548672"",""width"":860,""height"":430}]",0,0,2026-08-24 18:37:52.472000+00:00,182,1,2026-08-24 18:37:52.472000+00:00,True,side_effects_safety|science_news,ozempic,inform_news,neutral_factual,neutral,observer_commentator,,,high,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2091898993278128530,590835381,2026-08-24 14:42:40+00:00,2026-08-24,14,en,"Can GLP-1 receptor agonists influence tendon healing?🧐

Excited to share that our systematic review and meta-analysis, “GLP-1 Receptor Agonists and Tendon Healing,” has been published!

Our review included 41 studies examining preclinical and clinical evidence on tendon biology, https://t.co/duMvnHJY7U",False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,13.0,0.0,0.0,0.0,943.0,1.0,,,,2091898993278128530,,,,2026-09-17 01:27:43.228000+00:00,"[{""type"":""photo"",""url"":""https://pbs.twimg.com/media/HQfqJo_XUAAidiN.jpg"",""expanded"":""https://x.com/M_K_TKD1/status/2091898993278128530/photo/1"",""id_str"":""2091898003279794176"",""width"":1052,""height"":1600},{""type"":""photo"",""url"":""https://pbs.twimg.com/media/HQfqJo5WwAAZL8y.jpg"",""expanded"":""https://x.com/M_K_TKD1/status/2091898993278128530/photo/1"",""id_str"":""2091898003254591488"",""width"":1200,""height"":334}]",0,0,2026-09-17 01:27:39.590000+00:00,182,1,2026-09-17 01:27:39.590000+00:00,True,science_news|side_effects_safety,glp1_generic,inform_news,neutral_factual,neutral,observer_commentator,,,high,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2091899116494160154,51430850,2026-08-24 14:43:09+00:00,2026-08-24,14,pt,"🔥 Live hoje as 19hs

🔴 O  aumento dos ""Divórcios Ozempic""? - Político nudista defende orgias na prefeitura

https://t.co/zIbLwXkirm https://t.co/yRauD2biM7",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,47.0,0.0,,,,2091899116494160154,,,,2026-08-27 04:15:51.118000+00:00,"[{""type"":""photo"",""url"":""https://pbs.twimg.com/media/HQfrJxVWkAAX1px.jpg"",""expanded"":""https://x.com/millennialsge/status/2091899116494160154/photo/1"",""id_str"":""2091899105031131136"",""width"":1672,""height"":941}]",0,0,2026-08-27 04:15:50.510000+00:00,182,1,2026-08-27 04:15:50.510000+00:00,True,humor_meme|culture_war_body,ozempic,joke,joking,unclear,observer_commentator,,,high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2091899119933829131,938204564,2026-08-24 14:43:10+00:00,2026-08-24,14,ja,"筋肉量を減らさずに脂肪燃焼を助ける化合物を発見｜Science Advances誌｜オゼンピック、ウェゴビー、ムンジャロ、ゼプバウンドなどのGLP-1受容体作動薬は、体重減少や​​血糖値の管理に非常に効果的ですが、食欲・・・＞続きはこちら→https://t.co/bKxEJxm2wh
プレスリリース：https://t.co/UqwU45VaCU",False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,3.0,0.0,2.0,0.0,183.0,0.0,,,,2091899119933829131,,,,2026-08-25 07:36:14.248000+00:00,,0,0,2026-08-25 07:36:09.518000+00:00,182,1,2026-08-25 07:36:09.518000+00:00,False,science_news|fitness_muscle,ozempic|wegovy|mounjaro|zepbound,inform_news,neutral_factual,neutral,observer_commentator,,,high,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,
2091899188720128299,1689726831304278016,2026-08-24 14:43:26+00:00,2026-08-24,14,en,"Petition: Fund access to GLP-1 medications on the NHS for women with PCOS/PMOS

Fund NHS access to GLP-1 medication for women with PMOS.We believe this could help metabolic health &amp; reduce the physical and mental health impact of the condition.

https://t.co/3ez8evSR2e",False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,7.0,0.0,,,,2091899188720128299,,,,2026-08-26 01:46:18.402000+00:00,,0,0,2026-08-26 01:46:18.017000+00:00,182,1,2026-08-26 01:46:18.017000+00:00,False,affordability_access|medical_condition,glp1_generic,promote_sell,hopeful_excited,positive,observer_commentator,,,high,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2091899548788531685,1738196358736093184,2026-08-24 14:44:52+00:00,2026-08-24,14,und,"Ozempik Zeljković doveo ženu koja otvoreno kaže da nije nutricionista da deli savete o ishrani? 😳
Za nadrilekarstvo se u Srbiji ide u zatvor! https://t.co/KJhUEWxRir",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,31.0,1.0,0.0,0.0,7019.0,6.0,,,,2091899548788531685,,,,2026-08-25 04:01:03.035000+00:00,"[{""type"":""video"",""url"":""https://pbs.twimg.com/amplify_video_thumb/2091899423563403264/img/y78R44MTP5I8-ydq.jpg"",""expanded"":""https://x.com/petrovickaca23/status/2091899548788531685/video/1"",""id_str"":""2091899423563403264"",""width"":720,""height"":1280,""video_url"":""https://video.twimg.com/amplify_video/2091899423563403264/vid/avc1/720x1280/Lma5xpV7xXkQQsUC.mp4?tag=29"",""duration_ms"":84866}]",0,0,2026-08-25 04:01:02.719000+00:00,182,1,2026-08-25 04:01:02.719000+00:00,True,pharma_industry_critique|side_effects_safety,ozempic,criticize_attack,angry,negative,observer_commentator,,,high,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2091899608423186941,116254807,2026-08-24 14:45:06+00:00,2026-08-24,14,pt,To vendo a hora ter q virar CLT pra pagar o mounjaro. Ô desgraca cara,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,29.0,0.0,,,,2091899608423186941,,,,2026-08-27 05:18:06.928000+00:00,,0,0,2026-08-27 05:18:06.737000+00:00,182,1,2026-08-27 05:18:06.737000+00:00,False,affordability_access,mounjaro,vent,angry,negative,current_user,,,high,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2091900042470715505,154642218,2026-08-24 14:46:50+00:00,2026-08-24,14,pt,"Esse me fez uma raivinha na Copinha 2023, era bem gordinho, estilo Rodrigo Merendá(quando chegou).

Uma das melhores campanhas do clube.

Era da geração do Amorim, dos Riquelmes(Bigodim e Apodi) e do Ryan.

Meteram Mounjaro no menino. https://t.co/SWvqO2Do9I",False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.0,2.0,0.0,0.0,469.0,0.0,,,,2091900042470715505,,,2091869636480442570,2026-08-31 06:10:27.973000+00:00,"[{""type"":""photo"",""url"":""https://pbs.twimg.com/media/HQfrLEyWoAAgP9I.png"",""expanded"":""https://x.com/danilo_everton/status/2091900042470715505/photo/1"",""id_str"":""2091899127432912896"",""width"":514,""height"":748},{""type"":""photo"",""url"":""https://pbs.twimg.com/media/HQfrUVaXMAAvFWO.png"",""expanded"":""https://x.com/danilo_everton/status/2091900042470715505/photo/1"",""id_str"":""2091899286514511872"",""width"":518,""height"":772}]",0,0,2026-08-31 06:10:27.309000+00:00,182,1,2026-08-31 06:10:27.309000+00:00,True,celebrity_watch|weight_loss_results,mounjaro,gossip_speculate,neutral_factual,neutral,observer_commentator,,,high,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2091900042005143562,23876839,2026-08-24 14:46:50+00:00,2026-08-24,14,en,RT @YaleMed: How do #GLP1 #WeightLoss medications actually work in the brain? Researchers at @YaleNeuro reveal new findings in a @PNASNews…,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,0.0,0.0,2.0,0.0,10.0,0.0,,,,2091900042005143562,,,,2026-08-31 16:49:31.897000+00:00,,0,0,2026-08-31 16:49:31.441000+00:00,182,1,2026-08-31 16:49:31.441000+00:00,False,science_news,glp1_generic,inform_news,neutral_factual,neutral,observer_commentator,,@YaleNeuro|@PNASNews,high,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2091900554242924677,25792110,2026-08-24 14:48:52+00:00,2026-08-24,14,es,Vai ser condenado a pagar o mounjaro dela...,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.0,0.0,0.0,0.0,37.0,0.0,,,,2091900554242924677,,,2091880708386009320,2026-08-26 23:05:16.097000+00:00,,0,0,2026-08-26 23:05:15.660000+00:00,183,1,2026-08-26 23:05:15.660000+00:00,False,affordability_access,mounjaro,opinion_argue,angry,negative,observer_commentator,,,high,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2091900986033868894,17077026,2026-08-24 14:50:35+00:00,2026-08-24,14,pt,"Anvisa aprova segundo genérico de semaglutida no Brasil; veja como será a nova caneta emagrecedora
https://t.co/yTQBj2VTqM",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,414.0,0.0,,,,2091900986033868894,,,,2026-08-25 00:23:32.913000+00:00,,0,0,2026-08-25 00:23:32.811000+00:00,183,1,2026-08-25 00:23:32.811000+00:00,False,science_news|affordability_access,semaglutide,inform_news,neutral_factual,neutral,observer_commentator,,Anvisa,high,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2091901376079003839,1348115099945472000,2026-08-24 14:52:08+00:00,2026-08-24,14,en,"RT @markkaplan20: I want to talk about the drug they are calling the miracle of the decade.

GLP-1 drugs. Ozempic. Wegovy. Mounjaro.

The S…",True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0.0,0.0,31.0,0.0,0.0,0.0,,,,2091901376079003839,,,,2026-08-25 09:42:57.567000+00:00,,0,0,2026-08-25 09:42:57.278000+00:00,183,1,2026-08-25 09:42:57.278000+00:00,False,science_news|medical_condition,ozempic|wegovy|mounjaro|semaglutide,inform_news,neutral_factual,neutral,observer_commentator,,,high,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2091901575216112125,876443853087285248,2026-08-24 14:52:55+00:00,2026-08-24,14,en,"RT @cremieuxrecueil: We just got 2 new trial results for GLP-1s and alcoholism, and both suggest GLP-1s help!

One is weak evidence, but th…",False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0.0,0.0,16.0,0.0,1.0,0.0,,,,2091901575216112125,,,,2026-08-25 02:42:18.090000+00:00,,0,0,2026-08-25 02:42:16.483000+00:00,183,1,2026-08-25 02:42:16.483000+00:00,False,off_label_use|science_news,glp1_generic,inform_news,neutral_factual,positive,observer_commentator,,,high,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,
2091901777419403757,1264646934771482625,2026-08-24 14:53:44+00:00,2026-08-24,14,es,"RT @dariogallo: EL PERONISMO OZEMPIC

Juan Manuel Olmos, operador peronista y empleado vitalicio del Estado, cuando era asesor de Alberto.…",True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,88.0,0.0,1.0,0.0,,,,2091901777419403757,,,,2026-08-26 05:51:09.188000+00:00,,0,0,2026-08-26 05:51:08.368000+00:00,183,1,2026-08-26 05:51:08.368000+00:00,False,appearance_commentary|politics_policy,ozempic,opinion_argue,sarcastic,neutral,observer_commentator,,Juan Manuel Olmos|Alberto,high,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2091902223475417188,1798120272689561600,2026-08-24 14:55:30+00:00,2026-08-24,14,en,"He’s talking about the GLP-1, this is when they exploded at the beginning of last year, this was the match that lit the fire",False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.0,0.0,0.0,0.0,134.0,0.0,,,,2091902223475417188,,,2090100546174595112,2026-08-31 02:24:10.083000+00:00,,0,0,2026-08-31 02:24:09.565000+00:00,183,1,2026-08-31 02:24:09.565000+00:00,False,finance_investing,glp1_generic,inform_news,neutral_factual,neutral,observer_commentator,,,high,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2091902376118771928,4058194633,2026-08-24 14:56:06+00:00,2026-08-24,14,en,"$RHHBY
Roche bets up to $2.3B in Hanmi pact for next-gen weight loss drug

- Roche, through its subsidiary Genentech, will gain access to the investigational asset HM17321, which is designed to not only elicit weight loss but also improve lean mass
 https://t.co/uxyMSdOTw6",False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,166.0,0.0,,,,2091902376118771928,,,,2026-08-24 15:22:45.007000+00:00,,0,0,2026-08-24 15:22:44.339000+00:00,183,1,2026-08-24 15:22:44.339000+00:00,False,science_news|finance_investing,glp1_generic,inform_news,neutral_factual,neutral,observer_commentator,,$RHHBY,high,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2091902511733002509,2039974309536448512,2026-08-24 14:56:39+00:00,2026-08-24,14,pl,"W sieci sprzedawane są zamienniki Ozempicu bez recepty. Formalnie to „peptydy do badań”

W „Rzeczpospolitej”, po otrzymaniu zgłoszenia przez jednego z czytelników, ukazała się publikacja na temat zjawiska sprzedaży fałszywego Ozempicu bez recepty. W sieci za opłatą można zamówić https://t.co/ddBo5gRMXK",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,10.0,0.0,,,,2091902511733002509,,,,2026-08-24 19:01:31.561000+00:00,"[{""type"":""photo"",""url"":""https://pbs.twimg.com/media/HQfuP8xXoAEsmz2.jpg"",""expanded"":""https://x.com/Sedno_app/status/2091902511733002509/photo/1"",""id_str"":""2091902509715529729"",""width"":1280,""height"":960}]",0,0,2026-08-24 19:01:31.025000+00:00,183,1,2026-08-24 19:01:31.025000+00:00,True,grey_market|side_effects_safety,ozempic,inform_news,neutral_factual,negative,observer_commentator,grey_market_sourcing,,high,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,
2091902529810374973,1119414296780447747,2026-08-24 14:56:43+00:00,2026-08-24,14,pt,"é isso, vou tomar mounjaro",False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0,1.0,0.0,0.0,28.0,0.0,,,,2091902529810374973,,,,2026-08-25 06:51:49.463000+00:00,,0,0,2026-08-25 06:51:48.722000+00:00,183,1,2026-08-25 06:51:48.722000+00:00,False,personal_experience,mounjaro,share_experience,hopeful_excited,positive,current_user,,,high,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2091902532914135220,2040579699798114304,2026-08-24 14:56:44+00:00,2026-08-24,14,en,Gonna start doxxing every girl I know on ozempic #yourstillfat,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,190.0,0.0,,,,2091902532914135220,,,,2026-08-30 15:47:31.880000+00:00,,0,0,2026-08-30 15:47:31.217000+00:00,183,1,2026-08-30 15:47:31.217000+00:00,False,appearance_commentary|humor_meme,ozempic,joke,shaming_mocking,negative,observer_commentator,hateful_content,,high,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,
2091902649809408353,57994026,2026-08-24 14:57:12+00:00,2026-08-24,14,en,RT @dailymaverick: The first generic weight loss drug has hit SA — will it be enough to kill the black market? https://t.co/OAxmlWPJ2t,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,0.0,0.0,15.0,0.0,3.0,0.0,,,,2091902649809408353,,,,2026-08-25 05:08:04.673000+00:00,,0,0,2026-08-25 05:08:03.968000+00:00,183,1,2026-08-25 05:08:03.968000+00:00,False,affordability_access|grey_market,glp1_generic,inform_news,neutral_factual,neutral,observer_commentator,,,high,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2091902676200235301,1578752924775170048,2026-08-24 14:57:18+00:00,2026-08-24,14,en,"Seven acute liver toxicity cases have now been linked to products labeled “Retatrutide” in Australia. Was Retatrutide actually the cause? Right now, nobody knows.

Doctors are investigating a possible contaminated counterfeit batch in Victoria. A label does not prove identity, https://t.co/OkhGBs6B7I",False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,39.0,0.0,,,,2091902676200235301,,,,2026-08-25 08:38:06.289000+00:00,"[{""type"":""photo"",""url"":""https://pbs.twimg.com/media/HQfuQRsbcAAHyXY.jpg"",""expanded"":""https://x.com/5starlabs/status/2091902676200235301/photo/1"",""id_str"":""2091902515331952640"",""width"":1254,""height"":1254}]",0,0,2026-08-25 08:38:06.180000+00:00,183,1,2026-08-25 08:38:06.180000+00:00,True,grey_market|side_effects_safety,retatrutide,inform_news,neutral_factual,negative,observer_commentator,grey_market_sourcing,,high,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,
2091903050147385533,1561774536651153410,2026-08-24 14:58:47+00:00,2026-08-24,14,en,"GLP-1 drugs are being blamed for muscle loss they didn’t cause.

The evidence points strongly elsewhere. Here’s what the data actually shows.

ARE GLP-1 DRUGS WASTING YOUR MUSCLE? 🧵",False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4.0,1.0,3.0,0.0,2119.0,3.0,,,,2091903050147385533,,,,2026-08-26 12:08:53.261000+00:00,,0,0,2026-08-26 12:08:52.151000+00:00,183,1,2026-08-26 12:08:52.151000+00:00,False,fitness_muscle|side_effects_safety,glp1_generic,opinion_argue,argumentative,mixed,observer_commentator,,,high,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,
2091903055914533114,1561774536651153410,2026-08-24 14:58:48+00:00,2026-08-24,14,en,"The SURMOUNT-1 DXA substudy makes this even clearer.

Approximately 75% of weight lost was fat and 25% was lean mass in both the tirzepatide and placebo groups. Tirzepatide caused much more total weight loss, so absolute lean mass loss was greater. But the composition of that",False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.0,1.0,0.0,0.0,264.0,1.0,,2091903052768805163,1561774536651153410,2091903050147385533,,,,2026-08-26 12:09:26.845000+00:00,,0,0,2026-08-26 12:09:25.963000+00:00,183,1,2026-08-26 12:09:25.963000+00:00,False,fitness_muscle|weight_loss_results,tirzepatide,inform_news,neutral_factual,neutral,observer_commentator,,,high,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,
2091903052768805163,1561774536651153410,2026-08-24 14:58:48+00:00,2026-08-24,14,en,"A 2026 meta-analysis of 20 randomized trials measured lean mass as a percentage of total weight lost across interventions:

• Semaglutide: 35%
• Liraglutide: 27%
• Lifestyle-driven weight loss: 26%
• Tirzepatide: 25%
• Lifestyle plus resistance training: 18%

The difference",False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,0.0,1.0,0.0,0.0,522.0,0.0,,2091903050147385533,1561774536651153410,2091903050147385533,,,,2026-08-26 12:09:34.900000+00:00,,0,0,2026-08-26 12:09:33.185000+00:00,183,1,2026-08-26 12:09:33.185000+00:00,False,fitness_muscle|science_news,semaglutide|liraglutide|tirzepatide,inform_news,neutral_factual,neutral,observer_commentator,,,high,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,
2091903061652333048,1561774536651153410,2026-08-24 14:58:50+00:00,2026-08-24,14,en,"That last point matters more than most people realize.

In STEP 1, semaglutide reduced DXA-measured lean mass. It reduced fat considerably more, so lean mass as a percentage of body weight actually increased. Calling every pound of lost lean mass destroyed muscle is sloppy",False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.0,1.0,0.0,0.0,100.0,0.0,,2091903058728898673,1561774536651153410,2091903050147385533,,,,2026-08-26 12:09:10.625000+00:00,,0,0,2026-08-26 12:09:09.706000+00:00,183,1,2026-08-26 12:09:09.706000+00:00,False,fitness_muscle|science_news,semaglutide,inform_news,neutral_factual,neutral,observer_commentator,,,high,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,
2091903066886865209,1561774536651153410,2026-08-24 14:58:51+00:00,2026-08-24,14,en,"GLP-1 drugs do not appear inherently catabolic to skeletal muscle. They create an unusually effective caloric deficit, and if someone combines that with low protein, rapid weight loss, and no resistance training, they will lose muscle unusually effectively too. The drug is not",False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.0,1.0,0.0,0.0,319.0,0.0,,2091903064219254932,1561774536651153410,2091903050147385533,,,,2026-08-28 12:05:30.557000+00:00,,0,0,2026-08-28 12:05:29.955000+00:00,183,1,2026-08-28 12:05:29.955000+00:00,False,fitness_muscle|side_effects_safety,glp1_generic,opinion_argue,argumentative,mixed,observer_commentator,,,high,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,
2091904088774480167,1503514964425945095,2026-08-24 15:02:55+00:00,2026-08-24,15,en,"RT @fwmarszn: Every ""GLP-1 revolution"" headline ignores that these drugs cost $1,000 a month and require lifetime use. We didn't cure obesi…",False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0.0,0.0,7.0,0.0,0.0,0.0,,,,2091904088774480167,,,,2026-08-25 09:24:57.423000+00:00,,0,0,2026-08-25 09:24:56.694000+00:00,183,1,2026-08-25 09:24:56.694000+00:00,False,affordability_access|pharma_industry_critique,glp1_generic,opinion_argue,argumentative,negative,observer_commentator,,,high,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2091905038813655507,16615347,2026-08-24 15:06:41+00:00,2026-08-24,15,en,GLP-1’s work for everyone!,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.0,0.0,0.0,0.0,72.0,0.0,,,,2091905038813655507,,,2091750443328393458,2026-08-25 10:15:32.938000+00:00,,0,0,2026-08-25 10:15:31.667000+00:00,183,1,2026-08-25 10:15:31.667000+00:00,False,weight_loss_results,glp1_generic,opinion_argue,praising,positive,observer_commentator,,,high,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
